Order_ID,Order_Date,Ship_Date,Customer_ID,Category,Product,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Shipping_Method,Order_Status
ORD2572,2024-02-15,2024-02-16,CUST0465,Electronics,Smartphone,South,1,577.83,0.15,491.16,301.35,189.81,38.65,Same-Day,Cancelled
ORD2573,2024-04-01,2024-04-02,CUST0192,Electronics,Smartphone,Central,2,524.91,0.0,1049.82,611.97,437.85,41.71,Same-Day,Pending
ORD2574,2024-02-28,2024-03-04,CUST0119,Home & Kitchen,Knife Set,South,1,87.25,0.15,74.16,42.5,31.66,42.69,Standard,Delivered
ORD2575,2023-03-03,2023-03-04,CUST0058,Clothing,Jacket,Central,2,168.6,0.05,320.34,152.49,167.85,52.4,Same-Day,Returned
ORD2576,2023-05-21,2023-05-23,CUST0441,Beauty,Lipstick,West,5,19.61,0.0,98.05,61.39,36.66,37.39,Express,Cancelled
ORD2577,2024-02-02,2024-02-03,CUST0278,Clothing,Jeans,North,4,62.91,0.0,251.64,118.22,133.42,53.02,Same-Day,Delivered
ORD2578,2024-06-09,2024-06-14,CUST0127,Clothing,Jeans,West,5,46.27,0.2,185.08,107.25,77.83,42.05,Standard,Delivered
ORD2579,2024-03-18,2024-03-23,CUST0400,Beauty,Lipstick,West,2,25.56,0.05,48.56,23.61,24.95,51.38,Standard,Returned
ORD2580,2023-08-19,2023-08-20,CUST0246,Electronics,Laptop,Central,3,994.39,0.1,2684.85,1841.43,843.42,31.41,Same-Day,Cancelled
ORD2581,2023-03-18,2023-03-20,CUST0214,Books,Self-Help,North,2,15.14,0.1,27.25,15.37,11.88,43.6,Express,Delivered
ORD2582,2024-02-07,2024-02-09,CUST0414,Books,Business Book,East,2,25.14,0.0,50.28,26.34,23.94,47.61,Express,Delivered
ORD2583,2024-04-26,2024-04-27,CUST0388,Home & Kitchen,Cookware Set,Central,5,164.42,0.0,822.1,510.59,311.51,37.89,Same-Day,Delivered
ORD2584,2024-04-25,2024-04-27,CUST0251,Beauty,Sunscreen,East,5,25.78,0.2,103.12,72.8,30.32,29.4,Express,Delivered
ORD2585,2023-10-05,2023-10-07,CUST0117,Books,Tech Manual,East,5,47.94,0.0,239.7,138.03,101.67,42.42,Express,Delivered
ORD2586,2023-12-10,2023-12-11,CUST0143,Home & Kitchen,Coffee Maker,East,5,68.13,0.0,340.65,166.36,174.29,51.16,Same-Day,Delivered
ORD2587,2024-12-05,2024-12-07,CUST0352,Books,Self-Help,East,2,21.99,0.2,35.18,21.02,14.16,40.25,Express,Delivered
ORD2588,2024-06-16,2024-06-21,CUST0371,Beauty,Sunscreen,East,5,19.39,0.2,77.56,52.6,24.96,32.18,Standard,Delivered
ORD2589,2023-07-07,2023-07-08,CUST0192,Beauty,Serum,South,2,64.89,0.15,110.31,79.95,30.36,27.52,Same-Day,Returned
ORD2590,2023-05-30,2023-06-01,CUST0130,Sports,Bicycle Helmet,North,3,75.62,0.05,215.52,126.47,89.05,41.32,Express,Delivered
ORD2591,2023-09-18,2023-09-20,CUST0282,Sports,Fitness Tracker,Central,4,49.26,0.0,197.04,120.67,76.37,38.76,Express,Delivered
ORD2592,2024-03-13,2024-03-14,CUST0305,Home & Kitchen,Cookware Set,North,5,183.1,0.0,915.5,421.31,494.19,53.98,Same-Day,Pending
ORD2593,2024-01-06,2024-01-11,CUST0036,Sports,Bicycle Helmet,East,4,44.66,0.0,178.64,86.86,91.78,51.38,Standard,Delivered
ORD2594,2024-12-04,2024-12-06,CUST0457,Electronics,Tablet,Central,5,379.52,0.2,1518.08,890.31,627.77,41.35,Express,Delivered
ORD2595,2023-10-19,2023-10-21,CUST0113,Electronics,Smartphone,Central,1,600.28,0.1,540.25,356.51,183.74,34.01,Express,Delivered
ORD2596,2023-06-05,2023-06-10,CUST0163,Books,Tech Manual,South,3,56.84,0.0,170.52,105.41,65.11,38.18,Standard,Delivered
ORD2597,2023-04-04,2023-04-05,CUST0499,Clothing,Dress,East,2,92.34,0.0,184.68,118.36,66.32,35.91,Same-Day,Delivered
ORD2598,2024-04-15,2024-04-16,CUST0089,Sports,Yoga Mat,South,1,26.39,0.05,25.07,13.04,12.03,47.99,Same-Day,Delivered
ORD2599,2024-09-06,2024-09-08,CUST0119,Home & Kitchen,Blender,North,1,53.33,0.0,53.33,28.64,24.69,46.3,Express,Delivered
ORD2600,2024-09-21,2024-09-23,CUST0392,Electronics,Smartwatch,East,4,259.63,0.15,882.74,651.8,230.94,26.16,Express,Delivered
ORD2601,2023-01-22,2023-01-24,CUST0199,Clothing,Dress,West,4,112.17,0.1,403.81,232.62,171.19,42.39,Express,Delivered
ORD2602,2024-12-16,2024-12-17,CUST0404,Books,Novel,West,3,10.45,0.0,31.35,17.88,13.47,42.97,Same-Day,Delivered
ORD2603,2023-10-25,2023-10-30,CUST0450,Clothing,Jeans,West,3,56.66,0.0,169.98,84.95,85.03,50.02,Standard,Delivered
ORD2604,2023-01-23,2023-01-25,CUST0185,Electronics,Tablet,West,2,492.64,0.0,985.28,532.49,452.79,45.96,Express,Delivered
ORD2605,2023-09-19,2023-09-21,CUST0188,Electronics,Smartwatch,East,4,330.04,0.05,1254.15,617.69,636.46,50.75,Express,Delivered
ORD2606,2024-09-05,2024-09-06,CUST0434,Sports,Dumbbell Set,North,2,70.91,0.1,127.64,82.11,45.53,35.67,Same-Day,Returned
ORD2607,2023-06-12,2023-06-17,CUST0284,Sports,Running Shoes,North,1,127.46,0.0,127.46,75.38,52.08,40.86,Standard,Delivered
ORD2608,2023-05-26,2023-05-28,CUST0469,Home & Kitchen,Blender,South,5,94.92,0.05,450.87,227.72,223.15,49.49,Express,Delivered
ORD2609,2023-04-05,2023-04-06,CUST0336,Clothing,Dress,South,3,62.33,0.0,186.99,92.81,94.18,50.37,Same-Day,Delivered
ORD2610,2023-07-20,2023-07-21,CUST0035,Home & Kitchen,Cookware Set,North,4,287.4,0.0,1149.6,571.64,577.96,50.27,Same-Day,Delivered
ORD2611,2024-01-13,2024-01-14,CUST0274,Home & Kitchen,Coffee Maker,South,5,61.41,0.05,291.7,172.16,119.54,40.98,Same-Day,Delivered
ORD2612,2023-01-22,2023-01-23,CUST0030,Clothing,T-Shirt,West,3,40.66,0.2,97.58,61.53,36.05,36.94,Same-Day,Delivered
ORD2613,2024-09-15,2024-09-17,CUST0143,Clothing,Jeans,West,1,62.45,0.2,49.96,29.75,20.21,40.45,Express,Delivered
ORD2614,2024-10-17,2024-10-18,CUST0035,Clothing,Dress,West,2,105.82,0.15,179.89,105.74,74.15,41.22,Same-Day,Delivered
ORD2615,2024-02-09,2024-02-10,CUST0207,Clothing,T-Shirt,Central,3,28.82,0.2,69.17,47.38,21.79,31.5,Same-Day,Delivered
ORD2616,2024-02-19,2024-02-21,CUST0209,Sports,Fitness Tracker,South,3,111.91,0.1,302.16,199.31,102.85,34.04,Express,Delivered
ORD2617,2024-01-12,2024-01-14,CUST0463,Books,Self-Help,West,2,22.46,0.0,44.92,20.87,24.05,53.54,Express,Delivered
ORD2618,2023-01-17,2023-01-22,CUST0327,Sports,Bicycle Helmet,South,3,47.68,0.0,143.04,78.31,64.73,45.25,Standard,Delivered
ORD2619,2023-05-26,2023-05-31,CUST0463,Sports,Fitness Tracker,West,2,100.93,0.0,201.86,106.84,95.02,47.07,Standard,Cancelled
ORD2620,2023-07-29,2023-07-31,CUST0492,Home & Kitchen,Knife Set,North,4,56.98,0.05,216.52,119.5,97.02,44.81,Express,Delivered
ORD2621,2024-01-31,2024-02-01,CUST0040,Clothing,Jeans,Central,1,53.77,0.0,53.77,27.97,25.8,47.98,Same-Day,Returned
ORD2622,2024-05-05,2024-05-10,CUST0100,Home & Kitchen,Air Fryer,East,5,145.19,0.0,725.95,462.28,263.67,36.32,Standard,Delivered
ORD2623,2024-07-29,2024-07-31,CUST0261,Books,Novel,South,1,18.92,0.0,18.92,11.33,7.59,40.12,Express,Delivered
ORD2624,2024-09-19,2024-09-21,CUST0168,Beauty,Sunscreen,East,3,12.56,0.05,35.8,19.47,16.33,45.61,Express,Delivered
ORD2625,2024-03-19,2024-03-20,CUST0400,Home & Kitchen,Blender,Central,5,74.14,0.05,352.16,223.05,129.11,36.66,Same-Day,Delivered
ORD2626,2024-01-22,2024-01-24,CUST0226,Beauty,Sunscreen,East,5,13.55,0.0,67.75,43.13,24.62,36.34,Express,Delivered
ORD2627,2023-08-14,2023-08-19,CUST0007,Clothing,Jeans,South,2,43.66,0.05,82.95,44.11,38.84,46.82,Standard,Delivered
ORD2628,2023-06-05,2023-06-07,CUST0131,Clothing,Dress,South,5,64.49,0.2,257.96,198.37,59.59,23.1,Express,Delivered
ORD2629,2023-03-09,2023-03-14,CUST0085,Electronics,Smartphone,West,2,756.65,0.0,1513.3,901.09,612.21,40.46,Standard,Delivered
ORD2630,2024-01-17,2024-01-19,CUST0133,Electronics,Smartphone,Central,4,742.51,0.0,2970.04,1702.9,1267.14,42.66,Express,Pending
ORD2631,2024-11-14,2024-11-15,CUST0302,Books,Tech Manual,Central,3,47.95,0.0,143.85,79.89,63.96,44.46,Same-Day,Returned
ORD2632,2023-01-23,2023-01-25,CUST0169,Beauty,Lipstick,Central,5,24.57,0.0,122.85,60.84,62.01,50.48,Express,Delivered
ORD2633,2023-09-21,2023-09-26,CUST0285,Home & Kitchen,Knife Set,South,4,32.08,0.1,115.49,65.45,50.04,43.33,Standard,Returned
ORD2634,2024-06-01,2024-06-03,CUST0205,Clothing,Jeans,West,4,84.26,0.0,337.04,198.68,138.36,41.05,Express,Delivered
ORD2635,2024-11-09,2024-11-14,CUST0475,Books,Cookbook,North,3,16.62,0.0,49.86,28.65,21.21,42.54,Standard,Delivered
ORD2636,2023-12-08,2023-12-10,CUST0121,Sports,Bicycle Helmet,West,4,36.7,0.05,139.46,94.78,44.68,32.04,Express,Delivered
ORD2637,2023-10-21,2023-10-26,CUST0085,Sports,Bicycle Helmet,East,5,39.7,0.05,188.57,123.05,65.52,34.75,Standard,Delivered
ORD2638,2023-03-26,2023-03-31,CUST0005,Clothing,Sneakers,South,3,112.41,0.2,269.78,157.34,112.44,41.68,Standard,Returned
ORD2639,2024-10-25,2024-10-30,CUST0002,Books,Self-Help,West,4,23.66,0.2,75.71,57.88,17.83,23.55,Standard,Pending
ORD2640,2024-12-03,2024-12-04,CUST0293,Clothing,T-Shirt,North,2,23.74,0.2,37.98,24.85,13.13,34.57,Same-Day,Delivered
ORD2641,2023-03-26,2023-03-31,CUST0421,Electronics,Laptop,South,3,964.07,0.0,2892.21,1877.81,1014.4,35.07,Standard,Delivered
ORD2642,2024-06-22,2024-06-27,CUST0146,Clothing,Dress,South,4,57.6,0.1,207.36,117.11,90.25,43.52,Standard,Returned
ORD2643,2024-12-17,2024-12-18,CUST0311,Electronics,Smartwatch,South,5,362.1,0.0,1810.5,1047.72,762.78,42.13,Same-Day,Delivered
ORD2644,2024-12-12,2024-12-14,CUST0184,Beauty,Lipstick,Central,1,16.87,0.0,16.87,9.84,7.03,41.67,Express,Returned
ORD2645,2023-11-13,2023-11-14,CUST0124,Home & Kitchen,Air Fryer,West,4,129.16,0.0,516.64,314.56,202.08,39.11,Same-Day,Delivered
ORD2646,2023-06-01,2023-06-06,CUST0065,Clothing,Jeans,South,1,42.97,0.1,38.67,26.86,11.81,30.54,Standard,Pending
ORD2647,2023-09-02,2023-09-03,CUST0210,Beauty,Moisturizer,North,3,49.81,0.15,127.02,76.81,50.21,39.53,Same-Day,Delivered
ORD2648,2024-04-29,2024-04-30,CUST0081,Beauty,Sunscreen,West,5,18.96,0.15,80.58,46.64,33.94,42.12,Same-Day,Delivered
ORD2649,2023-09-16,2023-09-18,CUST0255,Clothing,Jacket,West,1,84.87,0.2,67.9,52.67,15.23,22.43,Express,Delivered
ORD2650,2024-12-25,2024-12-27,CUST0491,Beauty,Perfume,Central,3,79.47,0.2,190.73,122.87,67.86,35.58,Express,Delivered
ORD2651,2024-03-01,2024-03-06,CUST0172,Beauty,Serum,South,1,81.15,0.0,81.15,52.01,29.14,35.91,Standard,Delivered
ORD2652,2023-07-27,2023-07-28,CUST0020,Electronics,Laptop,North,2,1055.39,0.05,2005.24,1353.88,651.36,32.48,Same-Day,Delivered
ORD2653,2023-04-18,2023-04-20,CUST0497,Beauty,Lipstick,Central,3,25.0,0.0,75.0,38.81,36.19,48.25,Express,Delivered
ORD2654,2024-06-01,2024-06-03,CUST0456,Clothing,Jeans,Central,2,55.63,0.15,94.57,69.15,25.42,26.88,Express,Delivered
ORD2655,2023-02-10,2023-02-12,CUST0303,Books,Tech Manual,Central,5,34.9,0.2,139.6,111.67,27.93,20.01,Express,Pending
ORD2656,2024-08-26,2024-08-27,CUST0033,Home & Kitchen,Cookware Set,West,4,107.9,0.0,431.6,195.77,235.83,54.64,Same-Day,Pending
ORD2657,2023-08-17,2023-08-19,CUST0457,Sports,Bicycle Helmet,North,5,57.59,0.0,287.95,177.65,110.3,38.31,Express,Delivered
ORD2658,2023-02-11,2023-02-16,CUST0231,Clothing,Sneakers,South,3,94.53,0.0,283.59,157.72,125.87,44.38,Standard,Pending
ORD2659,2023-10-08,2023-10-09,CUST0280,Sports,Yoga Mat,West,4,20.43,0.0,81.72,49.89,31.83,38.95,Same-Day,Returned
ORD2660,2024-08-17,2024-08-22,CUST0283,Electronics,Tablet,East,3,529.67,0.15,1350.66,731.32,619.34,45.85,Standard,Delivered
ORD2661,2024-11-02,2024-11-07,CUST0220,Electronics,Laptop,North,4,1079.38,0.0,4317.52,2095.93,2221.59,51.46,Standard,Delivered
ORD2662,2023-09-22,2023-09-27,CUST0344,Home & Kitchen,Coffee Maker,East,4,51.07,0.0,204.28,129.97,74.31,36.38,Standard,Delivered
ORD2663,2023-10-23,2023-10-25,CUST0355,Sports,Dumbbell Set,Central,4,69.41,0.0,277.64,145.01,132.63,47.77,Express,Pending
ORD2664,2023-01-04,2023-01-09,CUST0395,Beauty,Moisturizer,East,1,58.31,0.2,46.65,27.66,18.99,40.71,Standard,Delivered
ORD2665,2024-07-01,2024-07-03,CUST0247,Clothing,T-Shirt,Central,4,25.13,0.1,90.47,60.63,29.84,32.98,Express,Delivered
ORD2666,2023-07-13,2023-07-14,CUST0372,Home & Kitchen,Blender,North,3,86.34,0.0,259.02,125.7,133.32,51.47,Same-Day,Cancelled
ORD2667,2024-12-07,2024-12-08,CUST0474,Books,Business Book,East,1,14.76,0.0,14.76,7.12,7.64,51.76,Same-Day,Delivered
ORD2668,2024-06-08,2024-06-10,CUST0098,Electronics,Headphones,Central,4,167.9,0.05,638.02,316.13,321.89,50.45,Express,Delivered
ORD2669,2023-08-21,2023-08-22,CUST0400,Beauty,Perfume,West,5,106.3,0.0,531.5,342.94,188.56,35.48,Same-Day,Cancelled
ORD2670,2023-02-12,2023-02-17,CUST0002,Books,Self-Help,Central,4,16.19,0.0,64.76,31.72,33.04,51.02,Standard,Delivered
ORD2671,2023-01-08,2023-01-10,CUST0044,Home & Kitchen,Blender,South,3,77.92,0.05,222.07,140.24,81.83,36.85,Express,Returned
ORD2672,2024-04-29,2024-05-01,CUST0283,Electronics,Tablet,East,5,467.42,0.0,2337.1,1328.82,1008.28,43.14,Express,Delivered
ORD2673,2023-11-16,2023-11-17,CUST0151,Electronics,Tablet,North,1,534.84,0.15,454.61,274.59,180.02,39.6,Same-Day,Returned
ORD2674,2024-01-24,2024-01-29,CUST0436,Electronics,Smartphone,West,3,698.45,0.0,2095.35,1234.54,860.81,41.08,Standard,Delivered
ORD2675,2024-02-21,2024-02-26,CUST0146,Electronics,Tablet,East,3,321.53,0.0,964.59,576.56,388.03,40.23,Standard,Delivered
ORD2676,2023-04-13,2023-04-15,CUST0500,Clothing,T-Shirt,East,2,42.94,0.1,77.29,48.94,28.35,36.68,Express,Delivered
ORD2677,2023-03-22,2023-03-27,CUST0160,Home & Kitchen,Air Fryer,Central,1,100.91,0.0,100.91,57.16,43.75,43.36,Standard,Delivered
ORD2678,2023-11-01,2023-11-02,CUST0052,Books,Business Book,West,5,27.9,0.2,111.6,82.04,29.56,26.49,Same-Day,Delivered
ORD2679,2023-02-23,2023-02-28,CUST0486,Electronics,Headphones,Central,4,62.95,0.0,251.8,126.86,124.94,49.62,Standard,Delivered
ORD2680,2024-07-08,2024-07-13,CUST0303,Electronics,Smartphone,Central,4,511.76,0.2,1637.63,1069.02,568.61,34.72,Standard,Delivered
ORD2681,2024-12-18,2024-12-23,CUST0009,Clothing,T-Shirt,West,3,20.05,0.15,51.13,38.11,13.02,25.46,Standard,Delivered
ORD2682,2024-06-05,2024-06-10,CUST0003,Clothing,Jeans,Central,2,75.89,0.2,121.42,94.52,26.9,22.15,Standard,Pending
ORD2683,2023-08-05,2023-08-06,CUST0099,Home & Kitchen,Cookware Set,Central,2,197.53,0.0,395.06,182.47,212.59,53.81,Same-Day,Delivered
ORD2684,2024-08-15,2024-08-17,CUST0316,Home & Kitchen,Air Fryer,North,2,127.54,0.1,229.57,135.78,93.79,40.85,Express,Delivered
ORD2685,2023-04-28,2023-04-30,CUST0383,Beauty,Perfume,East,3,97.35,0.05,277.45,131.51,145.94,52.6,Express,Delivered
ORD2686,2024-11-18,2024-11-23,CUST0021,Beauty,Serum,South,5,40.06,0.15,170.25,113.38,56.87,33.4,Standard,Delivered
ORD2687,2023-10-11,2023-10-16,CUST0334,Clothing,T-Shirt,South,1,35.52,0.0,35.52,22.84,12.68,35.7,Standard,Delivered
ORD2688,2023-05-28,2023-06-02,CUST0403,Beauty,Moisturizer,North,1,35.53,0.0,35.53,17.45,18.08,50.89,Standard,Delivered
ORD2689,2024-03-30,2024-03-31,CUST0326,Home & Kitchen,Air Fryer,South,4,124.45,0.1,448.02,291.74,156.28,34.88,Same-Day,Delivered
ORD2690,2024-11-09,2024-11-14,CUST0486,Clothing,Dress,East,3,64.04,0.15,163.3,119.43,43.87,26.86,Standard,Delivered
ORD2691,2023-03-03,2023-03-04,CUST0149,Sports,Yoga Mat,South,3,19.09,0.05,54.41,27.59,26.82,49.29,Same-Day,Delivered
ORD2692,2023-01-15,2023-01-17,CUST0272,Sports,Yoga Mat,North,3,23.22,0.0,69.66,33.81,35.85,51.46,Express,Returned
ORD2693,2024-12-05,2024-12-07,CUST0494,Books,Self-Help,West,3,15.94,0.0,47.82,25.82,22.0,46.01,Express,Returned
ORD2694,2023-08-29,2023-08-30,CUST0113,Home & Kitchen,Coffee Maker,Central,4,71.06,0.0,284.24,128.88,155.36,54.66,Same-Day,Delivered
ORD2695,2024-12-07,2024-12-12,CUST0338,Books,Novel,Central,1,11.68,0.0,11.68,6.48,5.2,44.52,Standard,Delivered
ORD2696,2023-10-17,2023-10-19,CUST0388,Home & Kitchen,Knife Set,Central,1,32.78,0.0,32.78,16.33,16.45,50.18,Express,Returned
ORD2697,2024-06-25,2024-06-30,CUST0011,Books,Tech Manual,East,5,56.65,0.15,240.76,155.62,85.14,35.36,Standard,Delivered
ORD2698,2023-07-11,2023-07-16,CUST0370,Beauty,Sunscreen,West,4,25.06,0.0,100.24,54.75,45.49,45.38,Standard,Delivered
ORD2699,2024-09-08,2024-09-09,CUST0050,Home & Kitchen,Air Fryer,West,5,102.94,0.05,488.97,300.57,188.4,38.53,Same-Day,Delivered
ORD2700,2023-12-11,2023-12-13,CUST0124,Sports,Fitness Tracker,Central,2,120.22,0.0,240.44,110.4,130.04,54.08,Express,Delivered
ORD2701,2023-03-20,2023-03-25,CUST0071,Home & Kitchen,Knife Set,South,2,54.85,0.1,98.73,49.73,49.0,49.63,Standard,Delivered
ORD2702,2023-03-16,2023-03-21,CUST0500,Sports,Yoga Mat,Central,2,33.01,0.1,59.42,42.86,16.56,27.87,Standard,Delivered
ORD2703,2023-02-07,2023-02-09,CUST0301,Sports,Dumbbell Set,West,2,122.8,0.0,245.6,128.74,116.86,47.58,Express,Delivered
ORD2704,2023-08-31,2023-09-01,CUST0413,Electronics,Headphones,East,5,182.47,0.0,912.35,427.62,484.73,53.13,Same-Day,Delivered
ORD2705,2023-06-21,2023-06-22,CUST0374,Books,Tech Manual,North,2,30.33,0.15,51.56,30.66,20.9,40.54,Same-Day,Delivered
ORD2706,2024-08-19,2024-08-24,CUST0143,Sports,Dumbbell Set,North,4,137.75,0.0,551.0,257.73,293.27,53.23,Standard,Cancelled
ORD2707,2023-01-28,2023-01-29,CUST0322,Sports,Running Shoes,Central,3,126.8,0.1,342.36,224.13,118.23,34.53,Same-Day,Delivered
ORD2708,2023-02-16,2023-02-17,CUST0424,Electronics,Headphones,South,2,74.81,0.0,149.62,74.34,75.28,50.31,Same-Day,Delivered
ORD2709,2024-09-25,2024-09-30,CUST0372,Clothing,Jeans,South,3,62.04,0.15,158.2,100.48,57.72,36.49,Standard,Delivered
ORD2710,2023-06-12,2023-06-14,CUST0088,Home & Kitchen,Air Fryer,East,4,97.47,0.0,389.88,240.45,149.43,38.33,Express,Delivered
ORD2711,2023-06-11,2023-06-16,CUST0213,Electronics,Tablet,North,2,504.33,0.05,958.23,475.79,482.44,50.35,Standard,Delivered
ORD2712,2024-11-24,2024-11-25,CUST0478,Sports,Dumbbell Set,Central,2,75.61,0.1,136.1,89.63,46.47,34.14,Same-Day,Cancelled
ORD2713,2024-08-03,2024-08-08,CUST0218,Books,Cookbook,South,4,18.15,0.1,65.34,40.41,24.93,38.15,Standard,Pending
ORD2714,2023-01-21,2023-01-26,CUST0193,Books,Self-Help,Central,3,16.1,0.1,43.47,23.8,19.67,45.25,Standard,Delivered
ORD2715,2023-02-25,2023-03-02,CUST0274,Sports,Yoga Mat,North,5,22.46,0.15,95.46,53.38,42.08,44.08,Standard,Delivered
ORD2716,2023-05-19,2023-05-24,CUST0276,Books,Self-Help,South,4,23.82,0.1,85.75,56.45,29.3,34.17,Standard,Delivered
ORD2717,2023-03-17,2023-03-22,CUST0043,Clothing,Jeans,East,1,64.42,0.1,57.98,35.99,21.99,37.93,Standard,Delivered
ORD2718,2023-07-02,2023-07-07,CUST0436,Books,Tech Manual,South,1,36.79,0.0,36.79,20.59,16.2,44.03,Standard,Delivered
ORD2719,2024-03-08,2024-03-09,CUST0042,Clothing,Jeans,East,1,64.9,0.1,58.41,34.95,23.46,40.16,Same-Day,Delivered
ORD2720,2023-01-12,2023-01-17,CUST0354,Sports,Dumbbell Set,North,3,148.28,0.0,444.84,202.84,242.0,54.4,Standard,Delivered
ORD2721,2024-10-14,2024-10-15,CUST0353,Beauty,Moisturizer,South,1,31.9,0.2,25.52,19.09,6.43,25.2,Same-Day,Delivered
ORD2722,2023-02-28,2023-03-01,CUST0310,Sports,Yoga Mat,North,4,42.51,0.1,153.04,98.54,54.5,35.61,Same-Day,Delivered
ORD2723,2024-05-31,2024-06-01,CUST0150,Beauty,Serum,East,3,47.77,0.15,121.81,67.79,54.02,44.35,Same-Day,Delivered
ORD2724,2024-07-06,2024-07-08,CUST0268,Clothing,T-Shirt,North,5,39.38,0.1,177.21,114.92,62.29,35.15,Express,Delivered
ORD2725,2024-01-24,2024-01-26,CUST0223,Clothing,Jeans,West,3,64.07,0.2,153.77,88.13,65.64,42.69,Express,Delivered
ORD2726,2023-09-09,2023-09-11,CUST0175,Electronics,Smartphone,North,5,513.66,0.15,2183.05,1289.95,893.1,40.91,Express,Delivered
ORD2727,2023-05-06,2023-05-11,CUST0409,Home & Kitchen,Cookware Set,East,3,205.01,0.05,584.28,323.23,261.05,44.68,Standard,Delivered
ORD2728,2023-06-24,2023-06-25,CUST0022,Books,Novel,Central,3,12.7,0.0,38.1,19.94,18.16,47.66,Same-Day,Delivered
ORD2729,2024-09-08,2024-09-09,CUST0317,Beauty,Moisturizer,East,4,21.12,0.0,84.48,42.08,42.4,50.19,Same-Day,Delivered
ORD2730,2023-02-18,2023-02-23,CUST0130,Electronics,Tablet,Central,5,354.43,0.0,1772.15,818.99,953.16,53.79,Standard,Returned
ORD2731,2023-09-22,2023-09-23,CUST0486,Electronics,Tablet,West,5,520.55,0.0,2602.75,1496.88,1105.87,42.49,Same-Day,Delivered
ORD2732,2024-06-25,2024-06-26,CUST0138,Sports,Dumbbell Set,South,5,68.39,0.15,290.66,206.12,84.54,29.09,Same-Day,Delivered
ORD2733,2023-06-24,2023-06-25,CUST0343,Clothing,T-Shirt,East,2,35.9,0.1,64.62,42.04,22.58,34.94,Same-Day,Delivered
ORD2734,2023-05-14,2023-05-16,CUST0433,Sports,Running Shoes,Central,2,60.86,0.05,115.63,73.19,42.44,36.7,Express,Delivered
ORD2735,2024-04-18,2024-04-23,CUST0150,Sports,Dumbbell Set,West,1,79.96,0.2,63.97,40.01,23.96,37.46,Standard,Returned
ORD2736,2023-07-11,2023-07-13,CUST0370,Clothing,Jacket,East,3,169.92,0.2,407.81,318.44,89.37,21.91,Express,Returned
ORD2737,2023-01-24,2023-01-25,CUST0194,Home & Kitchen,Cookware Set,East,2,157.77,0.2,252.43,199.51,52.92,20.96,Same-Day,Delivered
ORD2738,2023-01-24,2023-01-29,CUST0189,Sports,Running Shoes,South,3,105.17,0.2,252.41,175.45,76.96,30.49,Standard,Delivered
ORD2739,2023-05-18,2023-05-20,CUST0357,Books,Tech Manual,North,5,34.35,0.0,171.75,88.68,83.07,48.37,Express,Delivered
ORD2740,2023-10-26,2023-10-31,CUST0111,Beauty,Lipstick,South,1,14.79,0.15,12.57,6.83,5.74,45.66,Standard,Delivered
ORD2741,2023-05-06,2023-05-08,CUST0414,Home & Kitchen,Coffee Maker,South,5,74.77,0.0,373.85,234.29,139.56,37.33,Express,Delivered
ORD2742,2023-05-07,2023-05-08,CUST0500,Electronics,Smartphone,South,1,712.39,0.05,676.77,395.55,281.22,41.55,Same-Day,Delivered
ORD2743,2023-05-18,2023-05-20,CUST0116,Clothing,Sneakers,North,1,115.78,0.0,115.78,63.51,52.27,45.15,Express,Delivered
ORD2744,2024-06-01,2024-06-03,CUST0168,Sports,Yoga Mat,West,1,47.69,0.2,38.15,27.3,10.85,28.44,Express,Delivered
ORD2745,2024-06-21,2024-06-26,CUST0095,Electronics,Smartwatch,South,5,363.59,0.2,1454.36,1018.98,435.38,29.94,Standard,Delivered
ORD2746,2024-07-16,2024-07-21,CUST0269,Electronics,Smartphone,North,5,531.02,0.2,2124.08,1415.18,708.9,33.37,Standard,Returned
ORD2747,2023-10-18,2023-10-19,CUST0372,Clothing,Dress,West,3,86.78,0.15,221.29,143.05,78.24,35.36,Same-Day,Delivered
ORD2748,2023-05-18,2023-05-23,CUST0310,Electronics,Tablet,North,2,416.53,0.1,749.75,506.85,242.9,32.4,Standard,Delivered
ORD2749,2023-08-25,2023-08-27,CUST0176,Electronics,Tablet,North,5,385.05,0.1,1732.73,978.89,753.84,43.51,Express,Delivered
ORD2750,2023-08-09,2023-08-10,CUST0076,Books,Novel,North,4,10.95,0.2,35.04,26.04,9.0,25.68,Same-Day,Delivered
ORD2751,2023-09-19,2023-09-24,CUST0439,Clothing,Dress,East,3,75.82,0.05,216.09,105.85,110.24,51.02,Standard,Delivered
ORD2752,2024-01-11,2024-01-12,CUST0406,Clothing,Sneakers,East,5,95.65,0.15,406.51,219.31,187.2,46.05,Same-Day,Delivered
ORD2753,2024-06-15,2024-06-16,CUST0383,Clothing,Dress,South,4,83.29,0.2,266.53,199.48,67.05,25.16,Same-Day,Delivered
ORD2754,2024-06-16,2024-06-21,CUST0204,Sports,Yoga Mat,Central,1,47.32,0.2,37.86,30.67,7.19,18.99,Standard,Delivered
ORD2755,2023-08-06,2023-08-11,CUST0394,Electronics,Smartphone,South,4,545.2,0.05,2071.76,1013.06,1058.7,51.1,Standard,Pending
ORD2756,2023-07-07,2023-07-09,CUST0249,Home & Kitchen,Air Fryer,West,3,85.25,0.05,242.96,141.13,101.83,41.91,Express,Delivered
